,max_loss_p,risk_reward,return,drawdown,sharpe,net_pnl,total_wins,gross_profit,total_losses,gross_loss,long_won,long_lost,short_won,short_lost,length,transactions,timeframe,win_ratio
8,2,2,0.22867265969999861,0.18732788869655936,-5.339339598124861,5.579900000000009,13,60.24619999999996,33,-54.66629999999995,5,16,8,17,"AutoOrderedDict({'total': 337, 'average': 7.326086956521739, 'max': 30, 'min': 2, 'won': AutoOrderedDict({'total': 145, 'average': 11.153846153846153, 'max': 26, 'min': 2}), 'lost': AutoOrderedDict({'total': 192, 'average': 5.818181818181818, 'max': 30, 'min': 2}), 'long': AutoOrderedDict({'total': 146, 'average': 6.9523809523809526, 'max': 28, 'min': 2, 'won': AutoOrderedDict({'total': 55, 'average': 11.0, 'max': 15, 'min': 6}), 'lost': AutoOrderedDict({'total': 91, 'average': 5.6875, 'max': 28, 'min': 2})}), 'short': AutoOrderedDict({'total': 191, 'average': 7.64, 'max': 30, 'min': 2, 'won': AutoOrderedDict({'total': 90, 'average': 11.25, 'max': 26, 'min': 2}), 'lost': AutoOrderedDict({'total': 101, 'average': 5.9411764705882355, 'max': 30, 'min': 2})})})","OrderedDict({datetime.datetime(2024, 10, 8, 9, 30): [[-1, 224.8114, 0, '', 224.8114]], datetime.datetime(2024, 10, 8, 14, 30): [[1, 225.6539, 0, '', -225.6539]], datetime.datetime(2024, 10, 8, 15, 30): [[-1, 225.5309, 0, '', 225.5309]], datetime.datetime(2024, 10, 9, 10, 30): [[1, 228.0539, 0, '', -228.0539]], datetime.datetime(2024, 10, 10, 12, 30): [[-1, 229.8278, 0, '', 229.8278]], datetime.datetime(2024, 10, 14, 9, 30): [[1, 230.1925, 0, '', -230.1925]], datetime.datetime(2024, 10, 14, 10, 30): [[-1, 231.6609, 0, '', 231.6609]], datetime.datetime(2024, 10, 15, 10, 30): [[1, 233.4053, 0, '', -233.4053]], datetime.datetime(2024, 10, 15, 13, 30): [[-1, 232.4395, 0, '', 232.4395]], datetime.datetime(2024, 10, 21, 11, 30): [[1, 227.2851, 0, '', -227.2851]], datetime.datetime(2024, 10, 22, 10, 30): [[1, 227.9799, 0, '', -227.9799]], datetime.datetime(2024, 10, 24, 10, 30): [[-1, 216.1732, 0, '', 216.1732]], datetime.datetime(2024, 10, 28, 14, 30): [[1, 210.1368, 0, '', -210.1368]], datetime.datetime(2024, 10, 29, 9, 30): [[-1, 208.9245, 0, '', 208.9245]], datetime.datetime(2024, 10, 29, 10, 30): [[1, 209.6736, 0, '', -209.6736]], datetime.datetime(2024, 10, 29, 13, 30): [[-1, 208.5106, 0, '', 208.5106]], datetime.datetime(2024, 10, 29, 14, 30): [[1, 207.3674, 0, '', -207.3674]], datetime.datetime(2024, 10, 30, 10, 30): [[-1, 205.416, 0, '', 205.416]], datetime.datetime(2024, 10, 30, 11, 30): [[1, 203.7751, 0, '', -203.7751]], datetime.datetime(2024, 10, 30, 13, 30): [[-1, 202.8339, 0, '', 202.8339]], datetime.datetime(2024, 10, 31, 11, 30): [[1, 203.4302, 0, '', -203.4302]], datetime.datetime(2024, 11, 1, 10, 30): [[-1, 207.8786, 0, '', 207.8786]], datetime.datetime(2024, 11, 1, 11, 30): [[1, 207.8141, 0, '', -207.8141]], datetime.datetime(2024, 11, 1, 14, 30): [[-1, 206.8021, 0, '', 206.8021]], datetime.datetime(2024, 11, 1, 15, 30): [[1, 206.8121, 0, '', -206.8121]], datetime.datetime(2024, 11, 4, 10, 30): [[-1, 204.7682, 0, '', 204.7682]], datetime.datetime(2024, 11, 4, 11, 30): [[1, 205.056, 0, '', -205.056]], datetime.datetime(2024, 11, 6, 10, 30): [[-1, 210.6913, 0, '', 210.6913]], datetime.datetime(2024, 11, 8, 15, 30): [[-1, 212.4276, 0, '', 212.4276]], datetime.datetime(2024, 11, 11, 10, 30): [[1, 213.0477, 0, '', -213.0477]], datetime.datetime(2024, 11, 11, 11, 30): [[-1, 212.9271, 0, '', 212.9271]], datetime.datetime(2024, 11, 14, 10, 30): [[1, 207.09, 0, '', -207.09]], datetime.datetime(2024, 11, 18, 12, 30): [[1, 207.595, 0, '', -207.595]], datetime.datetime(2024, 11, 19, 10, 30): [[-1, 207.4, 0, '', 207.4]], datetime.datetime(2024, 11, 19, 11, 30): [[1, 208.67, 0, '', -208.67]], datetime.datetime(2024, 11, 20, 13, 30): [[-1, 213.16, 0, '', 213.16]], datetime.datetime(2024, 11, 25, 9, 30): [[-1, 223.35, 0, '', 223.35]], datetime.datetime(2024, 11, 25, 12, 30): [[1, 224.54, 0, '', -224.54]], datetime.datetime(2024, 11, 25, 13, 30): [[-1, 225.29, 0, '', 225.29]], datetime.datetime(2024, 11, 25, 15, 30): [[1, 226.0, 0, '', -226.0]], datetime.datetime(2024, 11, 26, 9, 30): [[-1, 226.73, 0, '', 226.73]], datetime.datetime(2024, 11, 26, 13, 30): [[1, 227.88, 0, '', -227.88]], datetime.datetime(2024, 11, 26, 14, 30): [[-1, 228.43, 0, '', 228.43]], datetime.datetime(2024, 12, 4, 9, 30): [[1, 230.0, 0, '', -230.0]], datetime.datetime(2024, 12, 9, 10, 30): [[-1, 237.14, 0, '', 237.14]], datetime.datetime(2024, 12, 9, 14, 30): [[1, 231.83, 0, '', -231.83]], datetime.datetime(2024, 12, 9, 15, 30): [[-1, 230.595, 0, '', 230.595]], datetime.datetime(2024, 12, 10, 10, 30): [[1, 232.33, 0, '', -232.33]], datetime.datetime(2024, 12, 12, 12, 30): [[1, 232.77, 0, '', -232.77]], datetime.datetime(2024, 12, 12, 14, 30): [[-1, 232.38, 0, '', 232.38]], datetime.datetime(2024, 12, 12, 15, 30): [[1, 233.145, 0, '', -233.145]], datetime.datetime(2024, 12, 13, 10, 30): [[-1, 231.75, 0, '', 231.75]], datetime.datetime(2024, 12, 13, 11, 30): [[1, 232.13, 0, '', -232.13]], datetime.datetime(2024, 12, 13, 14, 30): [[-1, 230.58, 0, '', 230.58]], datetime.datetime(2024, 12, 17, 12, 30): [[1, 228.93, 0, '', -228.93]], datetime.datetime(2024, 12, 18, 10, 30): [[-1, 227.5906, 0, '', 227.5906]], datetime.datetime(2024, 12, 19, 15, 30): [[1, 224.75, 0, '', -224.75]], datetime.datetime(2024, 12, 23, 9, 30): [[-1, 222.81, 0, '', 222.81]], datetime.datetime(2024, 12, 23, 10, 30): [[1, 222.995, 0, '', -222.995]], datetime.datetime(2024, 12, 30, 10, 30): [[-1, 218.02, 0, '', 218.02]], datetime.datetime(2025, 1, 2, 9, 30): [[1, 221.82, 0, '', -221.82]], datetime.datetime(2025, 1, 2, 11, 30): [[-1, 219.4703, 0, '', 219.4703]], datetime.datetime(2025, 1, 2, 12, 30): [[1, 218.5, 0, '', -218.5]], datetime.datetime(2025, 1, 6, 10, 30): [[-1, 223.9975, 0, '', 223.9975]], datetime.datetime(2025, 1, 8, 9, 30): [[-1, 223.91, 0, '', 223.91]], datetime.datetime(2025, 1, 10, 11, 30): [[1, 219.08, 0, '', -219.08]], datetime.datetime(2025, 1, 14, 14, 30): [[1, 217.305, 0, '', -217.305]], datetime.datetime(2025, 1, 16, 15, 30): [[-1, 222.11, 0, '', 222.11]], datetime.datetime(2025, 1, 21, 14, 30): [[-1, 223.96, 0, '', 223.96]], datetime.datetime(2025, 1, 22, 9, 30): [[1, 221.98, 0, '', -221.98]], datetime.datetime(2025, 1, 22, 10, 30): [[-1, 220.56, 0, '', 220.56]], datetime.datetime(2025, 1, 22, 12, 30): [[1, 222.75, 0, '', -222.75]], datetime.datetime(2025, 1, 22, 13, 30): [[-1, 223.655, 0, '', 223.655]], datetime.datetime(2025, 1, 23, 10, 30): [[1, 224.5, 0, '', -224.5]], datetime.datetime(2025, 1, 23, 11, 30): [[-1, 225.28, 0, '', 225.28]], datetime.datetime(2025, 1, 24, 9, 30): [[1, 225.27, 0, '', -225.27]], datetime.datetime(2025, 1, 24, 14, 30): [[-1, 224.7996, 0, '', 224.7996]], datetime.datetime(2025, 1, 28, 15, 30): [[1, 225.01, 0, '', -225.01]], datetime.datetime(2025, 2, 4, 10, 30): [[-1, 259.114, 0, '', 259.114]], datetime.datetime(2025, 2, 4, 13, 30): [[1, 260.9706, 0, '', -260.9706]], datetime.datetime(2025, 2, 4, 14, 30): [[-1, 261.1454, 0, '', 261.1454]], datetime.datetime(2025, 2, 6, 12, 30): [[1, 254.0629, 0, '', -254.0629]], datetime.datetime(2025, 2, 6, 13, 30): [[-1, 253.601, 0, '', 253.601]], datetime.datetime(2025, 2, 10, 11, 30): [[1, 248.435, 0, '', -248.435]], datetime.datetime(2025, 2, 11, 10, 30): [[1, 253.62, 0, '', -253.62]], datetime.datetime(2025, 2, 12, 10, 30): [[-1, 253.17, 0, '', 253.17]], datetime.datetime(2025, 2, 19, 10, 30): [[-1, 260.75, 0, '', 260.75]], datetime.datetime(2025, 2, 19, 13, 30): [[1, 262.11, 0, '', -262.11]], datetime.datetime(2025, 2, 19, 14, 30): [[-1, 263.06, 0, '', 263.06]], datetime.datetime(2025, 2, 20, 9, 30): [[1, 263.65, 0, '', -263.65]], datetime.datetime(2025, 2, 20, 10, 30): [[-1, 263.86, 0, '', 263.86]], datetime.datetime(2025, 2, 20, 14, 30): [[1, 264.31, 0, '', -264.31]], datetime.datetime(2025, 2, 20, 15, 30): [[-1, 264.926, 0, '', 264.926]]})",1h,0.2826086956521739
15,3,2,0.22867265969999861,0.18732788869655936,-5.339339598124861,5.579900000000009,13,60.24619999999996,33,-54.66629999999995,5,16,8,17,"AutoOrderedDict({'total': 337, 'average': 7.326086956521739, 'max': 30, 'min': 2, 'won': AutoOrderedDict({'total': 145, 'average': 11.153846153846153, 'max': 26, 'min': 2}), 'lost': AutoOrderedDict({'total': 192, 'average': 5.818181818181818, 'max': 30, 'min': 2}), 'long': AutoOrderedDict({'total': 146, 'average': 6.9523809523809526, 'max': 28, 'min': 2, 'won': AutoOrderedDict({'total': 55, 'average': 11.0, 'max': 15, 'min': 6}), 'lost': AutoOrderedDict({'total': 91, 'average': 5.6875, 'max': 28, 'min': 2})}), 'short': AutoOrderedDict({'total': 191, 'average': 7.64, 'max': 30, 'min': 2, 'won': AutoOrderedDict({'total': 90, 'average': 11.25, 'max': 26, 'min': 2}), 'lost': AutoOrderedDict({'total': 101, 'average': 5.9411764705882355, 'max': 30, 'min': 2})})})","OrderedDict({datetime.datetime(2024, 10, 8, 9, 30): [[-1, 224.8114, 0, '', 224.8114]], datetime.datetime(2024, 10, 8, 14, 30): [[1, 225.6539, 0, '', -225.6539]], datetime.datetime(2024, 10, 8, 15, 30): [[-1, 225.5309, 0, '', 225.5309]], datetime.datetime(2024, 10, 9, 10, 30): [[1, 228.0539, 0, '', -228.0539]], datetime.datetime(2024, 10, 10, 12, 30): [[-1, 229.8278, 0, '', 229.8278]], datetime.datetime(2024, 10, 14, 9, 30): [[1, 230.1925, 0, '', -230.1925]], datetime.datetime(2024, 10, 14, 10, 30): [[-1, 231.6609, 0, '', 231.6609]], datetime.datetime(2024, 10, 15, 10, 30): [[1, 233.4053, 0, '', -233.4053]], datetime.datetime(2024, 10, 15, 13, 30): [[-1, 232.4395, 0, '', 232.4395]], datetime.datetime(2024, 10, 21, 11, 30): [[1, 227.2851, 0, '', -227.2851]], datetime.datetime(2024, 10, 22, 10, 30): [[1, 227.9799, 0, '', -227.9799]], datetime.datetime(2024, 10, 24, 10, 30): [[-1, 216.1732, 0, '', 216.1732]], datetime.datetime(2024, 10, 28, 14, 30): [[1, 210.1368, 0, '', -210.1368]], datetime.datetime(2024, 10, 29, 9, 30): [[-1, 208.9245, 0, '', 208.9245]], datetime.datetime(2024, 10, 29, 10, 30): [[1, 209.6736, 0, '', -209.6736]], datetime.datetime(2024, 10, 29, 13, 30): [[-1, 208.5106, 0, '', 208.5106]], datetime.datetime(2024, 10, 29, 14, 30): [[1, 207.3674, 0, '', -207.3674]], datetime.datetime(2024, 10, 30, 10, 30): [[-1, 205.416, 0, '', 205.416]], datetime.datetime(2024, 10, 30, 11, 30): [[1, 203.7751, 0, '', -203.7751]], datetime.datetime(2024, 10, 30, 13, 30): [[-1, 202.8339, 0, '', 202.8339]], datetime.datetime(2024, 10, 31, 11, 30): [[1, 203.4302, 0, '', -203.4302]], datetime.datetime(2024, 11, 1, 10, 30): [[-1, 207.8786, 0, '', 207.8786]], datetime.datetime(2024, 11, 1, 11, 30): [[1, 207.8141, 0, '', -207.8141]], datetime.datetime(2024, 11, 1, 14, 30): [[-1, 206.8021, 0, '', 206.8021]], datetime.datetime(2024, 11, 1, 15, 30): [[1, 206.8121, 0, '', -206.8121]], datetime.datetime(2024, 11, 4, 10, 30): [[-1, 204.7682, 0, '', 204.7682]], datetime.datetime(2024, 11, 4, 11, 30): [[1, 205.056, 0, '', -205.056]], datetime.datetime(2024, 11, 6, 10, 30): [[-1, 210.6913, 0, '', 210.6913]], datetime.datetime(2024, 11, 8, 15, 30): [[-1, 212.4276, 0, '', 212.4276]], datetime.datetime(2024, 11, 11, 10, 30): [[1, 213.0477, 0, '', -213.0477]], datetime.datetime(2024, 11, 11, 11, 30): [[-1, 212.9271, 0, '', 212.9271]], datetime.datetime(2024, 11, 14, 10, 30): [[1, 207.09, 0, '', -207.09]], datetime.datetime(2024, 11, 18, 12, 30): [[1, 207.595, 0, '', -207.595]], datetime.datetime(2024, 11, 19, 10, 30): [[-1, 207.4, 0, '', 207.4]], datetime.datetime(2024, 11, 19, 11, 30): [[1, 208.67, 0, '', -208.67]], datetime.datetime(2024, 11, 20, 13, 30): [[-1, 213.16, 0, '', 213.16]], datetime.datetime(2024, 11, 25, 9, 30): [[-1, 223.35, 0, '', 223.35]], datetime.datetime(2024, 11, 25, 12, 30): [[1, 224.54, 0, '', -224.54]], datetime.datetime(2024, 11, 25, 13, 30): [[-1, 225.29, 0, '', 225.29]], datetime.datetime(2024, 11, 25, 15, 30): [[1, 226.0, 0, '', -226.0]], datetime.datetime(2024, 11, 26, 9, 30): [[-1, 226.73, 0, '', 226.73]], datetime.datetime(2024, 11, 26, 13, 30): [[1, 227.88, 0, '', -227.88]], datetime.datetime(2024, 11, 26, 14, 30): [[-1, 228.43, 0, '', 228.43]], datetime.datetime(2024, 12, 4, 9, 30): [[1, 230.0, 0, '', -230.0]], datetime.datetime(2024, 12, 9, 10, 30): [[-1, 237.14, 0, '', 237.14]], datetime.datetime(2024, 12, 9, 14, 30): [[1, 231.83, 0, '', -231.83]], datetime.datetime(2024, 12, 9, 15, 30): [[-1, 230.595, 0, '', 230.595]], datetime.datetime(2024, 12, 10, 10, 30): [[1, 232.33, 0, '', -232.33]], datetime.datetime(2024, 12, 12, 12, 30): [[1, 232.77, 0, '', -232.77]], datetime.datetime(2024, 12, 12, 14, 30): [[-1, 232.38, 0, '', 232.38]], datetime.datetime(2024, 12, 12, 15, 30): [[1, 233.145, 0, '', -233.145]], datetime.datetime(2024, 12, 13, 10, 30): [[-1, 231.75, 0, '', 231.75]], datetime.datetime(2024, 12, 13, 11, 30): [[1, 232.13, 0, '', -232.13]], datetime.datetime(2024, 12, 13, 14, 30): [[-1, 230.58, 0, '', 230.58]], datetime.datetime(2024, 12, 17, 12, 30): [[1, 228.93, 0, '', -228.93]], datetime.datetime(2024, 12, 18, 10, 30): [[-1, 227.5906, 0, '', 227.5906]], datetime.datetime(2024, 12, 19, 15, 30): [[1, 224.75, 0, '', -224.75]], datetime.datetime(2024, 12, 23, 9, 30): [[-1, 222.81, 0, '', 222.81]], datetime.datetime(2024, 12, 23, 10, 30): [[1, 222.995, 0, '', -222.995]], datetime.datetime(2024, 12, 30, 10, 30): [[-1, 218.02, 0, '', 218.02]], datetime.datetime(2025, 1, 2, 9, 30): [[1, 221.82, 0, '', -221.82]], datetime.datetime(2025, 1, 2, 11, 30): [[-1, 219.4703, 0, '', 219.4703]], datetime.datetime(2025, 1, 2, 12, 30): [[1, 218.5, 0, '', -218.5]], datetime.datetime(2025, 1, 6, 10, 30): [[-1, 223.9975, 0, '', 223.9975]], datetime.datetime(2025, 1, 8, 9, 30): [[-1, 223.91, 0, '', 223.91]], datetime.datetime(2025, 1, 10, 11, 30): [[1, 219.08, 0, '', -219.08]], datetime.datetime(2025, 1, 14, 14, 30): [[1, 217.305, 0, '', -217.305]], datetime.datetime(2025, 1, 16, 15, 30): [[-1, 222.11, 0, '', 222.11]], datetime.datetime(2025, 1, 21, 14, 30): [[-1, 223.96, 0, '', 223.96]], datetime.datetime(2025, 1, 22, 9, 30): [[1, 221.98, 0, '', -221.98]], datetime.datetime(2025, 1, 22, 10, 30): [[-1, 220.56, 0, '', 220.56]], datetime.datetime(2025, 1, 22, 12, 30): [[1, 222.75, 0, '', -222.75]], datetime.datetime(2025, 1, 22, 13, 30): [[-1, 223.655, 0, '', 223.655]], datetime.datetime(2025, 1, 23, 10, 30): [[1, 224.5, 0, '', -224.5]], datetime.datetime(2025, 1, 23, 11, 30): [[-1, 225.28, 0, '', 225.28]], datetime.datetime(2025, 1, 24, 9, 30): [[1, 225.27, 0, '', -225.27]], datetime.datetime(2025, 1, 24, 14, 30): [[-1, 224.7996, 0, '', 224.7996]], datetime.datetime(2025, 1, 28, 15, 30): [[1, 225.01, 0, '', -225.01]], datetime.datetime(2025, 2, 4, 10, 30): [[-1, 259.114, 0, '', 259.114]], datetime.datetime(2025, 2, 4, 13, 30): [[1, 260.9706, 0, '', -260.9706]], datetime.datetime(2025, 2, 4, 14, 30): [[-1, 261.1454, 0, '', 261.1454]], datetime.datetime(2025, 2, 6, 12, 30): [[1, 254.0629, 0, '', -254.0629]], datetime.datetime(2025, 2, 6, 13, 30): [[-1, 253.601, 0, '', 253.601]], datetime.datetime(2025, 2, 10, 11, 30): [[1, 248.435, 0, '', -248.435]], datetime.datetime(2025, 2, 11, 10, 30): [[1, 253.62, 0, '', -253.62]], datetime.datetime(2025, 2, 12, 10, 30): [[-1, 253.17, 0, '', 253.17]], datetime.datetime(2025, 2, 19, 10, 30): [[-1, 260.75, 0, '', 260.75]], datetime.datetime(2025, 2, 19, 13, 30): [[1, 262.11, 0, '', -262.11]], datetime.datetime(2025, 2, 19, 14, 30): [[-1, 263.06, 0, '', 263.06]], datetime.datetime(2025, 2, 20, 9, 30): [[1, 263.65, 0, '', -263.65]], datetime.datetime(2025, 2, 20, 10, 30): [[-1, 263.86, 0, '', 263.86]], datetime.datetime(2025, 2, 20, 14, 30): [[1, 264.31, 0, '', -264.31]], datetime.datetime(2025, 2, 20, 15, 30): [[-1, 264.926, 0, '', 264.926]]})",1h,0.2826086956521739
